Código,Nombre,Dirección,C.P.,Municipio,Pedanía,Teléfono,Fax,Email,URL Real,URL Corta,Latitud,Longitud,Descripción,Foto 1,Foto 2,Foto 3,Foto 4,Foto 5,Foto 6,Foto 7,Foto 8,Foto 9,Foto 10,Foto 11,Foto 12,Foto 13,Foto 14
30,Museo Arqueológico Municipal de Cehegín,"Plaza del Castillo, s/n",30430,Cehegín,CEHEGÍN,968 74 25 25,,museocehegin@hotmail.com,http://www.turismocehegin.es,,-1.800.391,38.097.668,"<p>En la actualidad cuenta con 12 salas de exposici&oacute,n, m&aacute,s las de divulgaci&oacute,n y biblioteca.<br />El museo consta de tres edificios, dos de ellos hist&oacute,ricos.<br />Se trata del antiguo Ayuntamiento, el Palacio de los Fajardo, inaugurado en 1676 y cuyas fachada principal y dependencias fueron construidas en el a&ntilde,o 1745 sobre anexos del castillo del siglo XII. El otro edificio est&aacute, situado en la calle Mayor y corresponde a una casa noble de menor tama&ntilde,o del siglo XVIII. Entre los tres suman m&aacute,s de 2.800 metros cuadrados en planta.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001620011_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001620012_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001620013_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-30-8_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001620015_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001620016_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001620017_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001620014_g.jpg,,,,,,
15,Museo Arqueológico Municipal Jerónimo Molina,"Pza. de Arriba, s/n. Antiguo Palacio del Concejo.",30520,Jumilla,JUMILLA,968 757 379,,arqueologia@jumilla.org,,,-13.335.343,384.758.873,"<p>El museo arqueol&oacute,gico est&aacute, albergado en el Palacio del Concejo, realizado a mediados del siglo XVI, <strong>&uacute,nico ejemplo de arquitectura civil dentro del Renacimiento</strong> en la Regi&oacute,n de Murcia.<br /><br />Tiene tres cuerpos horizontales separados por cornisas. El primero tiene dos amplios arcos que descansan sobre tres gruesas columnas de orden toscano, que daban cobijo a la <strong>antigua lonja</strong>. El segundo cuerpo, consta de tres ventanas con frontispicios sobre ellas, y el tercero, el m&aacute,s llamativo, es una arcada de columnas salom&oacute,nicas entrelazadas. Tras la remodelaci&oacute,n en 1997, fue inaugurado como Museo.<br /><br />La colecci&oacute,n arqueol&oacute,gica cuenta con utensilios encontrados en los ricos yacimientos de la comarca. Adem&aacute,s de arte Paleol&iacute,tico, Neol&iacute,tico y del Bronce, alberga la colecci&oacute,n procedente del poblado de <strong>Coimbra y del Barranco Ancho</strong>, donde aparecieron 150 sepulturas &iacute,beras.<br /><br />Entre cer&aacute,mica, tabas dadas para el juego, enseres dom&eacute,sticos, lanza y espadas, destaca el <strong>Cipo funerario de los Jinetes</strong>, de forma c&uacute,bica, en el que se relata la vida del personaje en cuatro relieves bien conservados.<br /><br />De &eacute,poca romana, podemos ver un mosaico ramano de la Villa de los Cipreses. Una colecci&oacute,n de vajillas de la cer&aacute,mica t&iacute,pica romana, conocida como terra sigilita, terracotas de dioses dom&eacute,sticos y lucernas, algunas con motivos cristianos, completan la exposici&oacute,n de este periodo.</p><p>De la &eacute,poca isl&aacute,mica se conservan cer&aacute,micas estampilladas (S.XIII) y con decoraci&oacute,n al manganeso (S.XII). Las lozas cristianas cierran este recorrido hist&oacute,rico, destac&aacute,ndose las lujosas de reflejos met&aacute,licos (S.XV).</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120021_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120022_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120023_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120026_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120025_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120027_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120024_g.jpg,,,,,,,
26,Museo Arqueológico Municipal la Soledad,"Cuesta del Castillo, s/n. Iglesia de la Soledad",30400,Caravaca de la Cruz,CARAVACA DE LA CRUZ,968 705 620 (Reservas) / 968 700 512 (Museo),,reservas@caravacadelacruz.es,www.turismocaravaca.com,,-1.859.889,38.108.111,"<p>El Museo Arqueol&oacute,gico es un centro cultural de primer orden. El edificio cultural se asienta sobre lo que fue una iglesia construida en el emplazamiento de la primitiva parroquia del Salvador, que desde finales del siglo XVII pas&oacute, a integrar el mayorazgo de la familia Mu&ntilde,oz, recayendo durante los siglos XVIII y XIX, en los condes de Clavijo y marqueses del Salar a ra&iacute,z de alianzas matrimoniales y particiones de herencia.<br />El Museo Arqueol&oacute,gico contiene piezas fruto de los numerosos hallazgos realizados en las excavaciones efectuadas en diversos yacimientos arqueol&oacute,gicos, sobre todo en las llevadas a cabo en el complejo &iacute,bero-romano de La Encarnaci&oacute,n.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-26-4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-26-7_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-26-6_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-26-5_g.jpg,,,,,,,,,,
140,MUSEO CARRILERO,"Pza. José Carrilero, s/n",30400,Caravaca de la Cruz,CARAVACA DE LA CRUZ,968 70 56 20,,reservas@caravacadelacruz.es,www.josecarrilero.net/museo/index.htm,,-1.859.306,381.066.389,"<p><strong>PRECISA RESERVA PREVIA</strong></p><p>Se trata de un museo monogr&aacute,fico dedicado a la obra del conocido escultor caravaque&ntilde,o Jos&eacute, Carrilero. Al contrario que otros museos, &eacute,ste se ubica en las traseras y s&oacute,tanos de una antigua vivienda palaciega construida en el segundo cuarto del siglo XVII por don Luis de Gadea Sahajosa, regidor de villa de Caravaca.<br />En los siglos XVIII y XIX el inmueble perteneci&oacute, a una rama de la familia Mu&ntilde,oz de Ot&aacute,lora y sus herederos los marqueses de San Mam&eacute,s de Ar&aacute,s, hasta que fue adquirido por otros particulares. Durante alg&uacute,n tiempo del siglo XX estuvo arrendado como Casa y Cuartel de la Guardia Civil.<br />Para completar la visita, hay que hacerla tranquilamente, pues el museo alberga noventa obras entre esculturas, pinturas y medallas.<br />En las plantas Primera, Segunda y Entresuelo se expone una muestra representativa de la pintura del autor, donde destacan diversos bocetos y propuestas figurativas que m&aacute,s tarde se convirtieron en obras escult&oacute,ricas. Mientras en el s&oacute,tano se dedica casi &iacute,ntegramente a la obra escult&oacute,rica de Carrilero con 49 bronces de variado formato y 14 medallas esculpidas y grabadas.<br />La plaza y la portada del Museo presentan un extraordinario grupo escult&oacute,rico a tama&ntilde,o natural formado por un tr&iacute,o de instrumentistas, tema cl&aacute,sico en el repertorio del autor, compuesto por las figuras de la flautista, violonchelista y trompetista.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-140-1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-140-4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-140-3_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-140-2_g.jpg,,,,,,,,,,
5447,Museo Ciudad de Mula,"C/ Doña Elvira, 4",30170,Mula,MULA,968 661 501,,turismo@aytomula.es,www.mula.es,,-148.824,38.040.851,"<p>&iquest,Cu&aacute,nto conoces de la ciudad de Mula? Si no es demasiado, el Museo Ciudad de Mula te ense&ntilde,ar&aacute, todo lo necesario para que te acerques a la cultura, arte y tradiciones de la ciudad.<br />Una de sus exposiciones permanentes es &quot,El Legado de Mula en la Historia&quot,. En ella, el visitante realiza un recorrido desde la Prehistoria hasta la Historia reciente de la ciudad. Las piezas que se pueden ver proceden &uacute,nicamente de yacimientos de Mula, cuyas colecciones se conservaban en los fondos del Museo Arqueol&oacute,gico de Murcia, destacando algunas de ellas por su singularidad al no haber hallado paralelo en otras excavaciones.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5447-1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5447-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5447-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5447-2p_g.jpg,,,,,,,,,,
5282,Museo Crux Caravacensis,"C/ Mayor, 18 Bajo",30400,Caravaca de la Cruz,,666 071 480,,cruciscaravacensis@cruciscaravacensis.com,,,,,"<p>Un recorrido por la historia de la Cruz de Caravaca desde los siglos XVI al XIX en Alemania, Austria, Polonia, Francia, Rep&uacute,blica Checa, Italia y Pa&iacute,ses Bajos. Peque&ntilde,as reproducciones que se muestran en la exposici&oacute,n llegaron a estos pa&iacute,ses con las &Oacute,rdenes Religiosas o portadas por peregrinos que viajaban a Caravaca atra&iacute,dos por la fama milagrosa de la Cruz. Tradici&oacute,n, cultura y religi&oacute,n en un espacio singular donde hoy se muestran en las paredes de piedra, la imborrable huella de la Cruz de Caravaca por el mundo.</p>",,,,,,,,,,,,,,
6119,Museo de Archena,Avenida del Río Segura,30600,Archena,ARCHENA,626241884-626241395,,museo.archena@gmail.com,,,-12.959.757,381.211.573,"<p>Es un edificio de dise&ntilde,o modernista, construido en el emblem&aacute,tico paraje natural de la ribera del r&iacute,o Segura, desde donde se puede disfrutar de las incre&iacute,bles vistas de &quot,Cabecico del T&iacute,o P&iacute,o&quot,, lugar de importantes restos arqueol&oacute,gicos, y del magn&iacute,fico entorno natural que le rodea.&nbsp,<br />El Museo de Archena se presenta como un espacio din&aacute,mico, distribuido en cuatro salas, en el que se exponen multitud de restos arqueol&oacute,gicos y documentaci&oacute,n de gran contenido hist&oacute,rico, que narra el pasado de este municipio y de su Villa Termal .</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6119-1p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6119-2p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6119-3p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6119-7p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6119-5p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6119-6p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6119-4p_g.JPG,,,,,,,
13,Museo de Arte de San Miguel Arcángel,C/ del Chorrador. Junto Iglesia San Miguel,30170,Mula,MULA,653 103 440,,,,,-14.905,3.804.238,"<p>Del siglo XVI al XX. El Museo de Arte de San Miguel Arc&aacute,ngel muestra tanto obras religiosas como profanas y acoge colecciones como la de &quot,La Canal Blaya&quot,.<br />Dividido en cinco salas, por sus estancias se pueden conocer desde la historia de Ca&iacute,n y Abel, el arrepentimiento de San Pedro o la Adoraci&oacute,n de los Pastores, pasando por alegor&iacute,as, signos zodiacales y bodegones, hasta llegar a pintura religiosa de los siglos XVI, XVII y XVIII o im&aacute,genes tan conocidas como el Cristo de Pasi&oacute,n, la Santa Cena o la Virgen Dolorosa.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-13-1_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-13-3_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-13-6_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-13-5_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-13-4_g.JPG,,,,,,,,,
40,Museo de Arte Ibérico El Cigarralejo,"C/ Marqués, 1",30170,Mula,MULA,968 661 422,,museosregiondemurcia@carm.es,www.museosregiondemurcia.es/,www.museosregiondemurcia.es/,-1.490.491,38.040.337,"<p>Poco imagina el visitante que la sede de este museo fue el antiguo Palacio del Marqu&eacute,s de Menahermosa construido en el siglo XVIII. A simple vista es un edificio de estilo barroco bastante sobrio coronado con pinturas que aluden a la profesi&oacute,n de su fundador.<br />Las piezas que contempla en su interior las don&oacute, el arque&oacute,logo Emeterio Cuadrado D&iacute,az. Los objetos, de gran valor, se encontraron en la necr&oacute,polis ib&eacute,rica de El Cigarralejo, situada en Mula. De ah&iacute, que se expongan m&aacute,s de 80 ajuares, piezas de cer&aacute,mica, esculturas p&eacute,treas o armamento.</p><p><a href='http://www.murciaturistica.es/PORTAL-2002/documentos/IYADOC6402010.pdf' target='_blank'>Folleto Museo Monogr&aacute,fico El Cigarralejo </a>(2 Mb)</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-40-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-40-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-40-6p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-40-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-40-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-40-3p_g.jpg,,,,,,,,
5183,MUSEO DE BELENES DEL MUNDO,"Calle Cánovas Varona, 1",30611,Ojós,,968 698 790,,museodebelenesdelmundo@gmail.com,http://www.museodebelenesdelmundo.es/,http://www.museodebelenesdelmundo.es/,-1.342.177,38.147.620,"El Museo se encuentra enclavado en una de las tres casas blasonadas que posee el municipio de Ojós. Inaugurado el 23 de diciembre de 2013, expone más de 235 conjuntos de belenes de los cinco continentes, lo que nos permite apreciar la importancia que ha tenido y sigue teniendo el belenismo en todo el mundo.<br><br>La colección, adquirida por la Comunidad Autónoma en 1992, consta de más de 550 conjuntos, depende del MBAM y hasta la fecha solamente se habían mostrado de forma aislada algunos conjuntos.<br><br>En el Museo podemos ver desde los típicos nacimientos hasta composiciones integradas por más de cincuenta piezas. Aunque están fechados en torno a los años 1970-1990, se exponen piezas de cien años de antigüedad y piezas de autor con una enorme calidad artística.<br><br>El edificio consta de dos plantas con diversas salas distribuidas por criterios geográficos a excepción de la de materiales.",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_5183_1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_5183_2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_5183_3_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_5183_4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_5183_9_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_5183_6_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_5183_7_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_5183_8_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_5183_5_g.jpg,,,,,
46,Museo de Bellas Artes de Murcia,"C/ Obispo Frutos, 12",30003,Murcia,MURCIA,968 23 93 46,,museosregiondemurcia@carm.es,www.museosregiondemurcia.es,,-1.124.087,37.986.768,"<p><span style='font-size:16px'>El Museo de Bellas Artes de Murcia, tambi&eacute,n conocido como MUBAM, se ubica sobre el antiguo solar del Convento de la Trinidad, en el barrio de Santa Eulalia. El actual edificio se inaugur&oacute, en 1910, y tras varias reformas y adecuaciones museogr&aacute,ficas hoy d&iacute,a cuenta con dos espacios: El Pabell&oacute,n Cerd&aacute,n para la colecci&oacute,n permanente del Museo (que abarca desde el siglo XIX al XX) y el Pabell&oacute,n Contraste destinado a exposiciones temporales.</span></p><p><br /><span style='font-size:16px'><strong>&Eacute,POCA:</strong> Siglo XX<br /><strong>ESTILO:</strong> Ecl&eacute,ctico</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-46-2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00003020013_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00003020017_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00003020015_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00003020014_g.jpg,,,,,,,,,
87,Museo de bordados y esculturas 'Nicolás Salzillo il maestro',"C/ Nogalte, 43",30800,Lorca,LORCA,667 067 871,,pasomorado@pasomorado.es,www.pasomorado.com,,-1.701.117,37.671.385,"<p>El museo est&aacute, situado cerca de la Iglesia Parroquial del Carmen. En &eacute,l se exponen enseres, im&aacute,genes, bordados y otras muestras del patrimonio procesional del Paso Morado.<br /><br />Destaca entre sus obras el grupo procesional de la Santa Cena realizado por Nicol&aacute,s Salzillo en el a&ntilde,o 1700.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002620031_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002620032_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/262003i6_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002620034_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002620035_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002620033_g.jpg,,,,,,,,
1,Museo de Carmen Conde y Antonio Oliver,"Centro Cultural Ramón Alonso Luzzy. C/ Jacinto Benavente, 7",30203,Cartagena,CARTAGENA,968 128 924,968 128 856,carmenconde@ayto-cartagena.es,https://patronatocondeoliver.cartagena.es/,,-978.711,37.609.732,"<p>El museo, que actualmente est&aacute, situado en el <strong>Centro Cultural Ram&oacute,n Alonso Luzzy</strong>, reproduce con total fidelidad el mobiliario y objetos de decoraci&oacute,n de la sala de estar - recibidor y el despacho del &uacute,ltimo domicilio en Madrid&nbsp,de la escritora Carmen Conde y de su marido Antonio Oliver.</p><p>Todos los objetos fueron donados por la propia escritora en el a&ntilde,o 1995 al Ayuntamiento de Cartagena. La colecci&oacute,n cuenta con cerca de 600 objetos relacionados con el arte y la etnograf&iacute,a.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/carmencondeinterior_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/general_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/estansecreter_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/despacho_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/despacho2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/sestar_g.jpg,,,,,,,,
47,Museo de Historia Local de San Javier,"Ctra. a Cartagena, s/n",30730,San Javier,SAN JAVIER,968 573 700 ext. #5105  / 661 564059,,cultura@sanjavier.es,,,-836.237,378.066.884,"<p>Antigua Casa-Cuartel de la Guardia Civil de San Javier. Edificio de planta rectangular, con un gran patio central. En el sector Este y Norte del edificio se ubican las dependencias y en los sectores Oeste y Sur los almacenes y garajes.</p><p>Una sala est&aacute, dedicada a la Academia General del Aire y la Sala de Exposiciones itinerantes, la biblioteca y la hemeroteca completan la oferta al visitante. El museo cuenta con cerca de 1.250 objetos y es de libre acceso.</p><p>&nbsp,</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/sjaviinterior2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/sjaviinterior3_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-47-7p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/sjaviaviones_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/sjaviartesania_g.jpg,,,,,,,,,
55,Museo de la Archicofradía de la Sangre,"Calle Sacerdotes Hermanos Cerón, 25,",30002,Murcia,MURCIA,968 344 361,,museo@museocoloraos.com,http://www.coloraos.com,,-1.129.734,37.979.694,"<p><span style='font-size:16px'>Exposici&oacute,n permanente de la <strong>Cofrad&iacute,a de la Precios&iacute,sima Sangre</strong>. Ofrece al visitante la posibilidad de poder admirar la obra escult&oacute,rica pasionaria de reconocidos escultores, que abarca desde los siglos XVII al XX, as&iacute, como, bordados, vestuario, orfebrer&iacute,a, metalister&iacute,a, instrumentos musicales adem&aacute,s de ornamentos pasionarios.<br /><br />Entre los escultores m&aacute,s destacados se encuentran <strong>Nicol&aacute,s de Bussy</strong> (1650-1708) destacado precursor de la escuela barroca murciana, con su obra maestra &quot,Sant&iacute,simo Cristo de la Sangre&quot, (1693). Ubicado en su capilla de la iglesia d&oacute,nde recibe culto. <strong>Roque L&oacute,pez</strong> (Era Alta, 1747 - Murcia, 1811), disc&iacute,pulo predilecto de Francisco Salzillo y continuador m&aacute,s relevante de su estilo que muestra en obras como &quot,La Samaritana&quot,, en la que destacan los rasgos salzillescos de Cristo, y la belleza y elegancia de la mujer vestida a la usanza del siglo XVIII.</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00004520014_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00004520015_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00004520016_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00004520013_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00004520018_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00004520019_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00004520012_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00004520017_g.jpg,,,,,,
41,Museo de la Catedral de Murcia,Plaza Cardenal Belluga,30001,Murcia,MURCIA,968 219 713,,info@museocatedralicio.com,www.museocatedralicio.com,,-1.128.595,37.983.878,"<p><span style='font-size:16px'>El museo, fruto de una profunda remodelaci&oacute,n, ocupa la sala capitular y parte del claustro antiguo del siglo XIV de la Catedral de Murcia, concebido por el obispo Miguel de los Santos y abierto al p&uacute,blico en 1956.</span></p><p><span style='font-size:16px'>Sus piezas se exhiben por conjuntos tem&aacute,ticos, destacando:<br />La Planta baja: Campana Mora, Sarc&oacute,fago de las Musas (siglo II a.C.), retablos de Bernab&eacute, de M&oacute,dena (siglo XIV), un retablo g&oacute,tico de San Miguel, Caja de sarc&oacute,fago romano utilizado en 1552 para albergar el cuerpo de Gil Rodr&iacute,guez de Junter&oacute,n, Arca del Monumento de Jueves Santo, Custodia del Corpus de Antonio P&eacute,rez de Montalvo.<br />La Planta alta: Desposorios de la Virgen y la Adoraci&oacute,n de los Pastores de Fernando de Llanos (1516), busto relicario de Prisciliano, San Jer&oacute,nimo Penitente de Salzillo.</span></p><p><span style='font-size:16px'>El espectador puede disfrutar de los hallazgos que la remodelaci&oacute,n ha sacado a la luz. Una pasarela de madera, metal y cristal permite visualizar los restos arqueol&oacute,gicos que se hallan en el subsuelo dando una idea de la evoluci&oacute,n constructiva a lo largo de los siglos. Los paramentos de piedra del museo, as&iacute, como algunas b&oacute,vedas y arcos, albergaban elementos decorativos in&eacute,ditos que han sido restaurados.</span></p><p><span style='font-size:16px'>Reservas: se pueden realizar a trav&eacute,s de la p&aacute,gina web del museo, por tel&eacute,fono o en el mismo museo.</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002720011_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002720012_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002720013_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002720014_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/000027200110_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002720016_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002720017_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002720018_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002720019_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002720015_g.jpg,,,,
52,Museo de la Ciencia y el Agua,"Plaza de la Ciencia, 1",30002,Murcia,MURCIA,968 21 19 98,,coordinacion.mca@ayto-murcia.es,http://cienciayagua.org/,,-1.133.582,37.980.647,"<p>Inaugurado en diciembre de 1996, el Museo de la Ciencia y el Agua de Murcia tiene como objetivos los de fomentar la curiosidad, acercar al p&uacute,blico los conocimientos cient&iacute,ficos de una forma divertida y participativa, convencidos de que la divulgaci&oacute,n cient&iacute,fica contribuye de manera importante a la democratizaci&oacute,n de la sociedad y a la participaci&oacute,n en la toma de decisiones que nos pueden afectar en el futuro.</p><p>Con el objetivo de divulgar y dar a conocer los distintos avances cient&iacute,ficos de forma amena y divertida se cre&oacute, el Museo de la Ciencia y el Agua, que actualmente ocupa los antiguos dep&oacute,sitos de agua que abastec&iacute,an Murcia.</p><p><strong>&Eacute,POCA: </strong>Siglo XX</p><p><strong>ESTILO:</strong> Moderno</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-52-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-52-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-52-2p_g.jpg,,,,,,,,,,,
11,Museo de la Ciudad,"Plaza de las Agustinas, 7",30005,Murcia,MURCIA,968 27 43 90,,museo.ciudad@ayto-murcia.es,http://museodelaciudad.murcia.es/,,-1.132.694,37.985.172,"<p><span style='font-size:16px'>El Museo de la Ciudad est&aacute, ubicado en la antigua casa del siglo XIX de la familia L&oacute,pez-Ferrer, y sobre el mismo solar donde se levant&oacute, en el siglo XVI la llamada Torre de Junter&oacute,n, residencia de don Gil Rodr&iacute,guez de Junter&oacute,n. El edificio pas&oacute, a ser de titularidad municipal en 1994 y poco tiempo despu&eacute,s fue remodelado y acondicionado para albergar un museo sobre la historia de Murcia.<br />Ofrece una amplia oferta cultural de exposiciones temporales, actividades, presentaciones de libros, etc.</span></p><p><span style='font-size:16px'>&Eacute,POCA: XIX - XX<br />ESTILO: Neocl&aacute,sico</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-11-2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/mapainter_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/detalle_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/anfora_g.jpg,,,,,,,,,,
